ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
404	11-5-43-1	7521023374321054	Old High German	oldh1241	the lunch	LUNCH	768		untarn	untarn 
405	11-5-45-1	7521025731545619	Old High German	oldh1241	the supper	DINNER (SUPPER)	1833		âbandmuos	âbandmuos 
406	11-5-46-1	752102780539084	Old High German	oldh1241	to peel	PEEL	275		skel(l)en	skel(l)en 
407	11-5-47-1	7521028866551394	Old High German	oldh1241	to sieve or to strain	SIEVE	86		(h)redan	(h)redan 
408	11-5-48-1	7521031650781761	Old High German	oldh1241	to scrape	SCRAPE	1767		krazzôn	krazzôn 
409	11-5-49-1	7521031505938208	Old High German	oldh1241	to stir or to mix	MIX	2017		(h)ruoren	(h)ruoren 
410	11-5-51-1	7521032668151058	Old High German	oldh1241	the bread	BREAD	1368		brôt	brôt 
411	11-5-53-1	7521033413000077	Old High German	oldh1241	the dough	DOUGH	273		teig	teig 
412	11-5-54-1	7521034692104938	Old High German	oldh1241	to knead	KNEAD	274		knetan	knetan 
413	11-5-55-1	7521035658615675	Old High German	oldh1241	the flour	FLOUR	1594		melo	melo 
414	11-5-56-1	7521036672670757	Old High German	oldh1241	to crush or to grind	GRIND	1033		malan	malan 
415	11-5-57-1	7521037707023904	Old High German	oldh1241	the mill	MILL	636		quirn(a)	quirn(a) 
416	11-5-58-1	7521038305091610	Old High German	oldh1241	the mortar(1)	MORTAR CRUSHER	224		mortâri	mortâri 
417	11-5-59-1	7521041252719937	Old High German	oldh1241	the pestle	PESTLE	225		rîbil	rîbil 
418	11-5-61-1	7426101698927620	Old High German	oldh1241	the meat	MEAT	634		fleisc	fleisc 
419	11-5-63-1	7521045407597568	Old High German	oldh1241	the sausage	SAUSAGE	1874		brod	brod 
420	11-5-64-1	7521045657253729	Old High German	oldh1241	the soup	SOUP	1547		jussal	jussal 
421	11-5-65-1	7521053993443793	Old High German	oldh1241	the vegetables	VEGETABLES	924		smalasât	smalasât 
422	11-5-66-1	7521055384751750	Old High German	oldh1241	the bean	BEAN	832		bôna	bôna 
423	11-5-71-1	7521056983330770	Old High German	oldh1241	the fruit	FRUIT	1507		obaz	obaz 
424	11-5-75-1	752113112096203	Old High German	oldh1241	the fig	FIG	322		fîga	fîga 
425	11-5-76-1	752115271934615	Old High German	oldh1241	the grape	GRAPE	920		drûbo	drûbo 
426	11-5-77-1	752115444839783	Old High German	oldh1241	the nut	NUT	191		(h)nuz	(h)nuz 
427	11-5-78-1	752117303187270	Old High German	oldh1241	the olive	OLIVE	1154		oliberi	oliberi 
428	11-5-79-1	752118542259076	Old High German	oldh1241	the oil	OIL (ORGANIC SUBSTANCE)	1484		smalz	smalz 
429	11-5-791-1	7521113288484276	Old High German	oldh1241	the grease or fat	FAT (ORGANIC SUBSTANCE)	323		unsli(h)t	unsli(h)t 
430	11-5-81-1	7521115388106682	Old High German	oldh1241	the salt	SALT	1274		salz	salz 
431	11-5-82-1	7521116969438899	Old High German	oldh1241	the pepper	PEPPER	1385		pheffur, pheffar	pheffur 
432	11-5-82-2	7521116969438899	Old High German	oldh1241	the pepper	PEPPER	1385		pheffur, pheffar	pheffar 
433	11-5-84-1	7521118987226471	Old High German	oldh1241	the honey	HONEY	942		honag	honag 
434	11-5-85-1	7521119611964789	Old High German	oldh1241	the sugar	SUGAR	862		zuckar	zuckar 
435	11-5-86-1	7521123657752699	Old High German	oldh1241	the milk	MILK	635		miluh	miluh 
436	11-5-87-1	752112447637566	Old High German	oldh1241	to milk	DRAW MILK	93		melkan	melkan 
437	11-5-88-1	7521125924397978	Old High German	oldh1241	the cheese	CHEESE	1569		kâsi	kâsi 
438	11-5-89-1	7521126949936095	Old High German	oldh1241	the butter	BUTTER	1245		butira	butira 
439	11-5-9-1	7521127140005957	Old High German	oldh1241	the drink	BEVERAGE	731		tranc	tranc 
440	11-5-91-1	7521128261324326	Old High German	oldh1241	the mead	MEAD	941		meto	meto 
441	11-5-92-1	7521128304952741	Old High German	oldh1241	the wine	WINE	1524		wîn	wîn 
442	11-5-93-1	7521129199921962	Old High German	oldh1241	the beer	BEER	1639		bior	bior 
