ID	Source_ID	Word_ID	Doculect	Glottocode	Concept	Concepticon_Gloss	Concepticon_ID	original_script	Value	Form
210	13-3-812-1	72212320613292366	English	stan1293	the nit	NIT	267		nit	nit 
211	13-3-813-1	72212320224826481	English	stan1293	the flea	FLEA	232		flea	flea 
212	13-3-814-1	72212320597091672	English	stan1293	the centipede	CENTIPEDE	1974		centipede	centipede 
213	13-3-815-1	72212320287208421	English	stan1293	the scorpion	SCORPION	1538		scorpion	scorpion 
214	13-3-816-1	72212320639241014	English	stan1293	the cockroach	COCKROACH	1575		cockroach	cockroach 
215	13-3-817-1	72212320884485395	English	stan1293	the ant	ANT	587		ant	ant 
216	13-3-818-1	72212320987381296	English	stan1293	the spider	SPIDER	843		spider	spider 
217	13-3-819-1	72212320688908056	English	stan1293	the spider web	SPIDER WEB	1065		web	web 
218	13-3-82-1	72212320483922988	English	stan1293	the bee	BEE	665		bee	bee 
219	13-3-821-1	72212320191968193	English	stan1293	the beeswax	BEESWAX	1931		wax	wax 
220	13-3-822-1	72212320669826156	English	stan1293	the beehive	BEEHIVE	88		hive	hive 
221	13-3-823-1	72212320612487552	English	stan1293	the wasp	WASP	1517		wasp	wasp 
222	13-3-83-1	72212320381765360	English	stan1293	the fly	FLY (INSECT)	1504		fly	fly 
223	13-3-831-1	72212320130798493	English	stan1293	the sandfly or midge or gnat	SANDFLY	95		midge	midge 
224	13-3-831-2	7221232099637607	English	stan1293	the sandfly or midge or gnat	SANDFLY	95		gnat	gnat 
225	13-3-832-1	72212320952818562	English	stan1293	the mosquito	MOSQUITO	1509		mosquito	mosquito 
226	13-3-84-1	72212320117870168	English	stan1293	the worm	WORM	1219		worm	worm 
227	13-3-85-1	72212320693997171	English	stan1293	the snake	SNAKE	730		snake	snake 
228	13-3-91-1	72212320180049073	English	stan1293	the firefly	FIREFLY	206		firefly	firefly 
229	13-3-92-1	72212320988706943	English	stan1293	the butterfly	BUTTERFLY	1791		butterfly	butterfly 
230	13-3-93-1	72212320952750634	English	stan1293	the grasshopper	GRASSHOPPER	607		grasshopper	grasshopper 
231	13-3-94-1	72212320237196105	English	stan1293	the snail	SNAIL	1543		snail	snail 
232	13-3-95-1	72212320281145804	English	stan1293	the frog	FROG	503		frog	frog 
233	13-3-96-1	72212320338523643	English	stan1293	the lizard	LIZARD	632		lizard	lizard 
234	13-3-97-1	72212320430006050	English	stan1293	the crocodile or alligator	CROCODILE	1857		crocodile	crocodile 
235	13-3-97-2	72212320727604865	English	stan1293	the crocodile or alligator	CROCODILE	1857		alligator	alligator 
236	13-3-98-1	72212320129382627	English	stan1293	the turtle	TURTLE	112		turtle	turtle 
237	13-4-11-1	72212320910919976	English	stan1293	the body	BODY	1480		body	body 
238	13-4-12-1	72212320806950754	English	stan1293	the skin or hide	SKIN	763		skin	skin 
239	13-4-12-2	72212320454084806	English	stan1293	the skin or hide	SKIN	763		hide	hide 
240	13-4-13-1	7221232063045993	English	stan1293	the flesh	FLESH	2259		flesh	flesh 
241	13-4-14-1	72212320547572993	English	stan1293	the hair	HAIR (HEAD)	2648		hair	hair 
242	13-4-142-1	72212320336236837	English	stan1293	the beard	BEARD	678		beard	beard 
243	13-4-145-1	72212320851824704	English	stan1293	the pubic hair	PUBIC HAIR	36		pubic hair	pubic hair 
244	13-4-146-1	72212320293953883	English	stan1293	the dandruff	DANDRUFF	576		dandruff	dandruff 
245	13-4-15-1	72212320501244464	English	stan1293	the blood	BLOOD	946		blood	blood 
246	13-4-151-1	72212320405008649	English	stan1293	the vein or artery	BLOOD VESSEL	525		vein	vein 
247	13-4-151-2	72212320830679751	English	stan1293	the vein or artery	BLOOD VESSEL	525		artery	artery 
248	13-4-16-1	72212320976614183	English	stan1293	the bone	BONE	1394		bone	bone 
249	13-4-162-1	72212320100818270	English	stan1293	the rib	RIB	801		rib	rib 
250	13-4-17-1	72212320574739264	English	stan1293	the horn	HORN (ANATOMY)	1393		horn	horn 
251	13-4-18-1	72212320740770869	English	stan1293	the tail	TAIL	1220		tail	tail 
252	13-4-19-1	72212320277759327	English	stan1293	the back	BACK	1291		back	back 
253	13-4-191-1	72212320637417095	English	stan1293	the spine	SPINE	805		spine	spine 
254	13-4-2-1	72212320937696365	English	stan1293	the head	HEAD	1256		head	head 
255	13-4-201-1	72212320743643323	English	stan1293	the temples	TEMPLES	1604		temple(s)	temple(s) 
256	13-4-202-1	7221232062652711	English	stan1293	the skull	SKULL	1605		skull	skull 
257	13-4-203-1	72212320845424414	English	stan1293	the brain	BRAIN	1583		brain	brain 
258	13-4-204-1	72212320871904524	English	stan1293	the face	FACE	1560		face	face 
259	13-4-205-1	7221232056812711	English	stan1293	the forehead	FOREHEAD	123		forehead	forehead 
260	13-4-207-1	72212320858629435	English	stan1293	the jaw	JAW	798		jaw	jaw 
261	13-4-208-1	72212320583310759	English	stan1293	the cheek	CHEEK	1730		cheek	cheek 
262	13-4-209-1	72212320673815262	English	stan1293	the chin	CHIN	1510		chin	chin 
263	13-4-21-1	72212320880699010	English	stan1293	the eye	EYE	1248		eye	eye 
264	13-4-212-1	72212320489840554	English	stan1293	the eyebrow	EYEBROW	1173		eyebrow	eyebrow 
265	13-4-213-1	72212320942187111	English	stan1293	the eyelid	EYELID	17		eyelid	eyelid 
266	13-4-214-1	72212320132537402	English	stan1293	the eyelash	EYELASH	1540		eyelash	eyelash 
267	13-4-215-1	72212320545959765	English	stan1293	to blink	BLINK	1655		blink	blink 
268	13-4-22-1	72212320828122832	English	stan1293	the ear	EAR	1247		ear	ear 
269	13-4-221-1	72212320295671825	English	stan1293	the earlobe	EARLOBE	18		earlobe	earlobe 
270	13-4-222-1	72212320911464600	English	stan1293	the earwax	EARWAX	32		earwax	earwax 
271	13-4-23-1	72212320872894960	English	stan1293	the nose	NOSE	1221		nose	nose 
272	13-4-231-1	72212320483071578	English	stan1293	the nostril	NOSTRIL	1178		nostril	nostril 
273	13-4-232-1	72212320352051106	English	stan1293	the nasal mucus	NASAL MUCUS (SNOT)	208		snot	snot 
274	13-4-24-1	72212320283841287	English	stan1293	the mouth	MOUTH	674		mouth	mouth 
275	13-4-241-1	7221232026561478	English	stan1293	the beak	BEAK	73		beak	beak 
276	13-4-25-1	72212320892526669	English	stan1293	the lip	LIP	478		lip	lip 
277	13-4-26-1	72212320137846527	English	stan1293	the tongue	TONGUE	1205		tongue	tongue 
278	13-4-27-1	72212320421045100	English	stan1293	the tooth	TOOTH	1380		tooth	tooth 
279	13-4-271-1	72212320967243136	English	stan1293	the gums	GUMS	139		gums	gums 
280	13-4-272-1	72212320549091878	English	stan1293	the molar tooth	MOLAR TOOTH	1049		molar (tooth)	molar (tooth) 
281	13-4-28-1	72212320117565027	English	stan1293	the neck	NECK	1333		neck	neck 
282	13-4-281-1	72212320143146181	English	stan1293	the nape of the neck	NAPE (OF NECK)	1347		nape	nape 
283	13-4-29-1	72212320804553004	English	stan1293	the throat	THROAT	1346		throat	throat 
284	13-4-3-1	72212320540728510	English	stan1293	the shoulder	SHOULDER	1482		shoulder	shoulder 
285	13-4-301-1	72212320989219313	English	stan1293	the shoulderblade	SHOULDERBLADE	172		shoulderblade	shoulderblade 
286	13-4-302-1	72212320162123449	English	stan1293	the collarbone	COLLARBONE	1994		collarbone	collarbone 
287	13-4-31-1	7221232026021475	English	stan1293	the arm	ARM	1673		arm	arm 
288	13-4-312-1	72212320628595670	English	stan1293	the armpit	ARMPIT	1886		armpit	armpit 
289	13-4-32-1	72212320250249887	English	stan1293	the elbow	ELBOW	981		elbow	elbow 
290	13-4-321-1	72212320711112731	English	stan1293	the wrist	WRIST	799		wrist	wrist 
291	13-4-33-1	7221232051483595	English	stan1293	the hand	HAND	1277		hand	hand 
292	13-4-331-1	72212320297679957	English	stan1293	the palm of the hand	PALM OF HAND	1183		palm	palm 
293	13-4-34-1	72212320640688236	English	stan1293	the finger	FINGER	1303		finger	finger 
294	13-4-342-1	72212320715756459	English	stan1293	the thumb	THUMB	1781		thumb	thumb 
295	13-4-344-1	72212320195752637	English	stan1293	the fingernail	FINGERNAIL	1258		(finger)nail	(finger)nail 
296	13-4-345-1	72212320175009	English	stan1293	the claw	CLAW	72		claw	claw 
297	13-4-35-1	72212320546329458	English	stan1293	the leg	LEG	1297		leg	leg 
298	13-4-351-1	7221232027433393	English	stan1293	the thigh	THIGH	800		thigh	thigh 
299	13-4-352-1	72212320243732061	English	stan1293	the calf of the leg	CALF OF LEG	498		calf	calf 
300	13-4-36-1	72212320570885013	English	stan1293	the knee	KNEE	1371		knee	knee 
301	13-4-37-1	72212320563865898	English	stan1293	the foot	FOOT	1301		foot	foot 
302	13-4-371-1	72212320880501819	English	stan1293	the ankle	ANKLE	803		ankle	ankle 
